,0
283,Lineage1
284,Lineage1
285,Lineage1
286,Lineage1
287,Lineage1
288,Lineage1
289,Lineage1
290,Lineage1
291,Lineage1
292,Lineage1
293,Lineage1
294,Lineage1
295,Lineage1
296,Lineage1
297,Lineage1
298,Lineage1
299,Lineage1
300,Lineage1
301,Lineage1
302,Lineage1
303,Lineage1
304,Lineage1
305,Lineage1
306,Lineage1
307,Lineage1
308,Lineage1
309,Lineage1
310,Lineage1
311,Lineage1
312,Lineage1
313,Lineage1
314,Lineage1
315,Lineage1
316,Lineage1
317,Lineage1
318,Lineage1
319,Lineage1
320,Lineage1
321,Lineage1
322,Lineage1
323,Lineage1
324,Lineage1
325,Lineage1
326,Lineage1
327,Lineage1
328,Lineage1
329,Lineage1
330,Lineage1
331,Lineage1
332,Lineage1
333,Lineage1
334,Lineage1
335,Lineage1
336,Lineage1
337,Lineage1
338,Lineage1
339,Lineage1
340,Lineage1
341,Lineage1
342,Lineage1
343,Lineage1
344,Lineage1
345,Lineage1
346,Lineage1
347,Lineage1
348,Lineage1
349,Lineage1
350,Lineage1
351,Lineage1
352,Lineage1
353,Lineage1
354,Lineage1
355,Lineage1
356,Lineage1
357,Lineage1
358,Lineage1
359,Lineage1
360,Lineage1
361,Lineage1
362,Lineage1
363,Lineage1
364,Lineage1
365,Lineage1
366,Lineage1
367,Lineage1
368,Lineage1
369,Lineage1
370,Lineage1
371,Lineage1
372,Lineage1
373,Lineage1
374,Lineage1
375,Lineage1
376,Lineage1
377,Lineage1
378,Lineage1
379,Lineage1
380,Lineage1
381,Lineage1
382,Lineage1
383,Lineage1
384,Lineage1
385,Lineage1
386,Lineage1
387,Lineage1
388,Lineage1
389,Lineage1
390,Lineage1
391,Lineage1
392,Lineage1
393,Lineage1
394,Lineage1
395,Lineage1
396,Lineage1
397,Lineage1
398,Lineage1
399,Lineage1
400,Lineage1
401,Lineage1
402,Lineage1
403,Lineage1
404,Lineage1
405,Lineage1
406,Lineage1
407,Lineage1
408,Lineage1
409,Lineage1
410,Lineage1
411,Lineage1
412,Lineage1
413,Lineage1
414,Lineage1
415,Lineage1
416,Lineage1
417,Lineage1
418,Lineage1
419,Lineage1
420,Lineage1
421,Lineage1
422,Lineage1
423,Lineage1
424,Lineage1
425,Lineage1
426,Lineage1
427,Lineage1
428,Lineage1
429,Lineage1
430,Lineage1
431,Lineage1
432,Lineage1
433,Lineage1
434,Lineage1
435,Lineage1
436,Lineage1
437,Lineage1
438,Lineage1
439,Lineage1
440,Lineage1
441,Lineage1
442,Lineage1
443,Lineage1
444,Lineage1
445,Lineage1
446,Lineage1
447,Lineage1
448,Lineage1
449,Lineage1
450,Lineage1
451,Lineage1
452,Lineage1
453,Lineage1
454,Lineage1
455,Lineage1
456,Lineage1
457,Lineage1
458,Lineage1
459,Lineage1
460,Lineage1
461,Lineage1
462,Lineage1
463,Lineage1
464,Lineage1
465,Lineage1
466,Lineage1
467,Lineage1
468,Lineage1
469,Lineage1
470,Lineage1
471,Lineage1
472,Lineage1
473,Lineage1
474,Lineage1
475,Lineage1
476,Lineage1
477,Lineage1
478,Lineage1
479,Lineage1
480,Lineage1
481,Lineage1
482,Lineage1
483,Lineage1
484,Lineage1
485,Lineage1
486,Lineage1
487,Lineage1
488,Lineage1
489,Lineage1
490,Lineage1
491,Lineage1
492,Lineage1
493,Lineage1
494,Lineage1
495,Lineage1
496,Lineage1
497,Lineage1
498,Lineage1
499,Lineage1
500,Lineage1
501,Lineage1
502,Lineage1
503,Lineage1
504,Lineage1
505,Lineage1
506,Lineage1
507,Lineage1
508,Lineage1
509,Lineage1
510,Lineage1
511,Lineage1
512,Lineage1
513,Lineage1
514,Lineage1
515,Lineage1
516,Lineage1
517,Lineage1
518,Lineage1
519,Lineage1
520,Lineage1
521,Lineage1
522,Lineage1
523,Lineage1
524,Lineage1
525,Lineage1
526,Lineage1
527,Lineage1
528,Lineage1
529,Lineage1
530,Lineage1
531,Lineage1
532,Lineage1
533,Lineage1
534,Lineage1
535,Lineage1
536,Lineage1
537,Lineage1
538,Lineage1
539,Lineage1
540,Lineage1
541,Lineage1
542,Lineage1
543,Lineage1
544,Lineage1
545,Lineage1
546,Lineage1
547,Lineage1
548,Lineage1
549,Lineage1
550,Lineage1
551,Lineage1
552,Lineage1
553,Lineage1
554,Lineage1
555,Lineage1
556,Lineage1
557,Lineage1
558,Lineage1
559,Lineage1
560,Lineage1
561,Lineage1
562,Lineage1
563,Lineage1
564,Lineage1
565,Lineage1
566,Lineage1
567,Lineage1
568,Lineage1
569,Lineage1
570,Lineage1
571,Lineage1
572,Lineage1
573,Lineage1
574,Lineage1
575,Lineage1
576,Lineage1
577,Lineage1
578,Lineage1
579,Lineage1
580,Lineage1
581,Lineage1
582,Lineage1
583,Lineage1
584,Lineage1
585,Lineage1
586,Lineage1
587,Lineage1
588,Lineage1
589,Lineage1
590,Lineage1
591,Lineage1
592,Lineage1
593,Lineage1
594,Lineage1
595,Lineage1
596,Lineage1
597,Lineage1
598,Lineage1
599,Lineage1
600,Lineage1
601,Lineage1
602,Lineage1
603,Lineage1
604,Lineage1
605,Lineage1
606,Lineage1
607,Lineage1
608,Lineage1
609,Lineage1
610,Lineage1
611,Lineage1
612,Lineage1
613,Lineage1
614,Lineage1
615,Lineage1
616,Lineage1
617,Lineage1
618,Lineage1
619,Lineage1
620,Lineage1
621,Lineage1
622,Lineage1
623,Lineage1
624,Lineage1
625,Lineage1
626,Lineage1
627,Lineage1
628,Lineage1
629,Lineage1
630,Lineage1
631,Lineage1
632,Lineage1
633,Lineage1
634,Lineage1
635,Lineage1
636,Lineage1
637,Lineage1
638,Lineage1
639,Lineage1
640,Lineage1
641,Lineage1
642,Lineage1
643,Lineage1
644,Lineage1
645,Lineage1
646,Lineage1
647,Lineage1
648,Lineage1
649,Lineage1
650,Lineage1
651,Lineage1
652,Lineage1
653,Lineage1
654,Lineage1
655,Lineage1
656,Lineage1
657,Lineage1
658,Lineage1
659,Lineage1
660,Lineage1
661,Lineage1
662,Lineage1
663,Lineage1
664,Lineage1
665,Lineage1
666,Lineage1
667,Lineage1
668,Lineage1
669,Lineage1
670,Lineage1
671,Lineage1
672,Lineage1
673,Lineage1
674,Lineage1
675,Lineage1
676,Lineage1
677,Lineage1
678,Lineage1
679,Lineage1
680,Lineage1
681,Lineage1
682,Lineage1
683,Lineage1
684,Lineage1
685,Lineage1
686,Lineage1
687,Lineage1
688,Lineage1
689,Lineage1
690,Lineage1
691,Lineage1
692,Lineage1
693,Lineage1
694,Lineage1
695,Lineage1
696,Lineage1
697,Lineage1
698,Lineage1
699,Lineage1
700,Lineage1
701,Lineage1
702,Lineage1
703,Lineage1
704,Lineage1
705,Lineage1
706,Lineage1
707,Lineage1
708,Lineage1
709,Lineage1
710,Lineage1
711,Lineage1
712,Lineage1
713,Lineage1
714,Lineage1
715,Lineage1
716,Lineage1
717,Lineage1
718,Lineage1
719,Lineage1
720,Lineage1
721,Lineage1
722,Lineage1
723,Lineage1
724,Lineage1
725,Lineage1
726,Lineage1
727,Lineage1
728,Lineage1
729,Lineage1
730,Lineage1
731,Lineage1
732,Lineage1
733,Lineage1
734,Lineage1
735,Lineage1
736,Lineage1
737,Lineage1
738,Lineage1
739,Lineage1
740,Lineage1
741,Lineage1
742,Lineage1
743,Lineage1
744,Lineage1
745,Lineage1
746,Lineage1
747,Lineage1
748,Lineage1
749,Lineage1
750,Lineage1
751,Lineage1
752,Lineage1
753,Lineage1
754,Lineage1
755,Lineage1
756,Lineage1
757,Lineage1
758,Lineage1
759,Lineage1
760,Lineage1
761,Lineage1
762,Lineage1
763,Lineage1
764,Lineage1
765,Lineage1
766,Lineage1
767,Lineage1
768,Lineage1
769,Lineage1
770,Lineage1
771,Lineage1
772,Lineage1
773,Lineage1
774,Lineage1
775,Lineage1
776,Lineage1
777,Lineage1
778,Lineage1
779,Lineage1
780,Lineage1
781,Lineage1
782,Lineage1
783,Lineage1
784,Lineage1
785,Lineage1
786,Lineage1
787,Lineage1
788,Lineage1
789,Lineage1
790,Lineage1
791,Lineage1
792,Lineage1
793,Lineage1
794,Lineage1
795,Lineage1
796,Lineage1
797,Lineage1
798,Lineage1
799,Lineage1
800,Lineage1
801,Lineage1
802,Lineage1
803,Lineage1
804,Lineage1
805,Lineage1
806,Lineage1
807,Lineage1
808,Lineage1
809,Lineage1
810,Lineage1
811,Lineage1
812,Lineage1
813,Lineage1
814,Lineage1
815,Lineage1
816,Lineage1
817,Lineage1
818,Lineage1
819,Lineage1
820,Lineage1
821,Lineage1
822,Lineage1
823,Lineage1
824,Lineage1
825,Lineage1
826,Lineage1
827,Lineage1
828,Lineage1
829,Lineage1
830,Lineage1
831,Lineage1
832,Lineage1
833,Lineage1
834,Lineage1
835,Lineage1
836,Lineage1
837,Lineage1
838,Lineage1
839,Lineage1
840,Lineage1
841,Lineage1
842,Lineage1
843,Lineage1
844,Lineage1
845,Lineage1
846,Lineage1
847,Lineage1
848,Lineage1
849,Lineage1
850,Lineage1
851,Lineage1
852,Lineage1
853,Lineage1
854,Lineage1
855,Lineage1
856,Lineage1
857,Lineage1
858,Lineage1
859,Lineage1
860,Lineage1
861,Lineage1
862,Lineage1
863,Lineage1
864,Lineage1
865,Lineage1
866,Lineage1
867,Lineage1
868,Lineage1
869,Lineage1
870,Lineage1
871,Lineage1
872,Lineage1
873,Lineage1
874,Lineage1
875,Lineage1
876,Lineage1
877,Lineage1
878,Lineage1
879,Lineage1
880,Lineage1
881,Lineage1
882,Lineage1
883,Lineage1
884,Lineage1
885,Lineage1
886,Lineage1
887,Lineage1
888,Lineage1
889,Lineage1
890,Lineage1
891,Lineage1
892,Lineage1
893,Lineage1
894,Lineage1
895,Lineage1
896,Lineage1
897,Lineage1
898,Lineage1
899,Lineage1
900,Lineage1
901,Lineage1
902,Lineage1
903,Lineage1
904,Lineage1
905,Lineage1
906,Lineage1
907,Lineage1
908,Lineage1
909,Lineage1
910,Lineage1
911,Lineage1
912,Lineage1
913,Lineage1
914,Lineage1
915,Lineage1
916,Lineage1
917,Lineage1
918,Lineage1
919,Lineage1
920,Lineage1
921,Lineage1
922,Lineage1
923,Lineage1
924,Lineage1
925,Lineage1
926,Lineage1
927,Lineage1
928,Lineage1
929,Lineage1
930,Lineage1
931,Lineage1
932,Lineage1
933,Lineage1
934,Lineage1
935,Lineage1
936,Lineage1
937,Lineage1
938,Lineage1
939,Lineage1
940,Lineage1
941,Lineage1
942,Lineage1
943,Lineage1
944,Lineage1
945,Lineage1
946,Lineage1
947,Lineage1
948,Lineage1
949,Lineage1
950,Lineage1
951,Lineage1
952,Lineage1
953,Lineage1
954,Lineage1
955,Lineage1
956,Lineage1
957,Lineage1
958,Lineage1
959,Lineage1
960,Lineage1
961,Lineage1
962,Lineage1
963,Lineage1
964,Lineage1
965,Lineage1
966,Lineage1
967,Lineage1
968,Lineage1
969,Lineage1
970,Lineage1
971,Lineage1
972,Lineage1
973,Lineage1
974,Lineage1
975,Lineage1
976,Lineage1
977,Lineage1
978,Lineage1
979,Lineage1
980,Lineage1
981,Lineage1
982,Lineage1
983,Lineage1
984,Lineage1
985,Lineage1
986,Lineage1
987,Lineage1
988,Lineage1
989,Lineage1
990,Lineage1
991,Lineage1
992,Lineage1
993,Lineage1
994,Lineage1
995,Lineage1
996,Lineage1
997,Lineage1
998,Lineage1
999,Lineage1
1000,Lineage1
1001,Lineage1
1002,Lineage1
1003,Lineage1
1004,Lineage1
1005,Lineage1
1006,Lineage1
1007,Lineage1
1008,Lineage1
1009,Lineage1
1010,Lineage1
1011,Lineage1
1012,Lineage1
1013,Lineage1
1014,Lineage1
1015,Lineage1
1016,Lineage1
1017,Lineage1
1018,Lineage1
1019,Lineage1
1020,Lineage1
1021,Lineage1
1022,Lineage1
1023,Lineage1
1024,Lineage1
1025,Lineage1
1026,Lineage1
1027,Lineage1
1028,Lineage1
1029,Lineage1
1030,Lineage1
1031,Lineage1
1032,Lineage1
1033,Lineage1
1034,Lineage1
1035,Lineage1
1036,Lineage1
1037,Lineage1
1038,Lineage1
1039,Lineage1
1040,Lineage1
1041,Lineage1
1042,Lineage1
1043,Lineage1
1044,Lineage1
1045,Lineage1
1046,Lineage1
1047,Lineage1
1048,Lineage1
1049,Lineage1
1050,Lineage1
1051,Lineage1
1052,Lineage1
1053,Lineage1
1054,Lineage1
1055,Lineage1
1056,Lineage1
1057,Lineage1
1058,Lineage1
1059,Lineage1
1060,Lineage1
1061,Lineage1
1062,Lineage1
1063,Lineage1
1064,Lineage1
1065,Lineage1
1066,Lineage1
1067,Lineage1
1068,Lineage1
1069,Lineage1
1070,Lineage1
1071,Lineage1
1072,Lineage1
1073,Lineage1
1074,Lineage1
1075,Lineage1
1076,Lineage1
1077,Lineage1
1078,Lineage1
1079,Lineage1
1080,Lineage1
1081,Lineage1
1082,Lineage1
1083,Lineage1
1084,Lineage1
1085,Lineage1
1086,Lineage1
1087,Lineage1
1088,Lineage1
1089,Lineage1
1090,Lineage1
1091,Lineage1
1092,Lineage1
1093,Lineage1
1094,Lineage1
1095,Lineage1
1096,Lineage1
1097,Lineage1
1098,Lineage1
1099,Lineage1
1100,Lineage1
1101,Lineage1
1102,Lineage1
1103,Lineage1
1104,Lineage1
1105,Lineage1
1106,Lineage1
1107,Lineage1
1108,Lineage1
1109,Lineage1
1110,Lineage1
1111,Lineage1
1112,Lineage1
1113,Lineage1
1114,Lineage1
1115,Lineage1
1116,Lineage1
1117,Lineage1
1118,Lineage1
1119,Lineage1
1120,Lineage1
1121,Lineage1
1122,Lineage1
1123,Lineage1
1124,Lineage1
1125,Lineage1
1126,Lineage1
1127,Lineage1
1128,Lineage1
1129,Lineage1
1130,Lineage1
1131,Lineage1
1132,Lineage1
1133,Lineage1
1134,Lineage1
1135,Lineage1
1136,Lineage1
1137,Lineage1
1138,Lineage1
1139,Lineage1
1140,Lineage1
1141,Lineage1
1142,Lineage1
1143,Lineage1
1144,Lineage1
1145,Lineage1
1146,Lineage1
1147,Lineage1
1148,Lineage1
1149,Lineage1
1150,Lineage1
1151,Lineage1
1152,Lineage1
1153,Lineage1
1154,Lineage1
1155,Lineage1
1156,Lineage1
1157,Lineage1
1158,Lineage1
1159,Lineage1
1160,Lineage1
1161,Lineage1
1162,Lineage1
1163,Lineage1
1164,Lineage1
1165,Lineage1
1166,Lineage1
1167,Lineage1
1168,Lineage1
1169,Lineage1
1170,Lineage1
1171,Lineage1
1172,Lineage1
1173,Lineage1
1174,Lineage1
1175,Lineage1
1176,Lineage1
1177,Lineage1
1178,Lineage1
1179,Lineage1
1180,Lineage1
1181,Lineage1
1182,Lineage1
1183,Lineage1
1184,Lineage1
1185,Lineage1
1186,Lineage1
1187,Lineage1
1188,Lineage1
1189,Lineage1
1190,Lineage1
1191,Lineage1
1192,Lineage1
1193,Lineage1
1194,Lineage1
1195,Lineage1
1196,Lineage1
1197,Lineage1
1198,Lineage1
1199,Lineage1
1200,Lineage1
1201,Lineage1
1202,Lineage1
1203,Lineage1
1204,Lineage1
1205,Lineage1
1206,Lineage1
1207,Lineage1
1208,Lineage1
1209,Lineage1
1210,Lineage1
1211,Lineage1
1212,Lineage1
1213,Lineage1
1214,Lineage1
1215,Lineage1
1216,Lineage1
1217,Lineage1
1218,Lineage1
1219,Lineage1
1220,Lineage1
1221,Lineage1
1222,Lineage1
1223,Lineage1
1224,Lineage1
1225,Lineage1
1226,Lineage1
1227,Lineage1
1228,Lineage1
1229,Lineage1
1230,Lineage1
1231,Lineage1
1232,Lineage1
1233,Lineage1
1234,Lineage1
1235,Lineage1
1236,Lineage1
1237,Lineage1
1238,Lineage1
1239,Lineage1
1240,Lineage1
1241,Lineage1
1242,Lineage1
1243,Lineage1
1244,Lineage1
1245,Lineage1
1246,Lineage1
1247,Lineage1
1248,Lineage1
1249,Lineage1
1250,Lineage1
1251,Lineage1
1252,Lineage1
1253,Lineage1
1254,Lineage1
1255,Lineage1
1256,Lineage1
1257,Lineage1
1258,Lineage1
1259,Lineage1
1260,Lineage1
1261,Lineage1
1262,Lineage1
1263,Lineage1
1264,Lineage1
1265,Lineage1
1266,Lineage1
1267,Lineage1
1268,Lineage1
1269,Lineage1
1270,Lineage1
1271,Lineage1
1272,Lineage1
1273,Lineage1
1274,Lineage1
1275,Lineage1
1276,Lineage1
1277,Lineage1
1278,Lineage1
1279,Lineage1
1280,Lineage1
1281,Lineage1
1282,Lineage1
1283,Lineage1
1284,Lineage1
1285,Lineage1
1286,Lineage1
1287,Lineage1
1288,Lineage1
1289,Lineage1
1290,Lineage1
1291,Lineage1
1292,Lineage1
1293,Lineage1
1294,Lineage1
1295,Lineage1
1296,Lineage1
1297,Lineage1
1298,Lineage1
1299,Lineage1
1300,Lineage1
1301,Lineage1
1302,Lineage1
1303,Lineage1
1304,Lineage1
1305,Lineage1
1306,Lineage1
1307,Lineage1
1308,Lineage1
1309,Lineage1
1310,Lineage1
1311,Lineage1
1312,Lineage1
1313,Lineage1
1314,Lineage1
1315,Lineage1
1316,Lineage1
1317,Lineage1
1318,Lineage1
1319,Lineage1
1320,Lineage1
1321,Lineage1
1322,Lineage1
1323,Lineage1
1324,Lineage1
1325,Lineage1
1326,Lineage1
1327,Lineage1
1328,Lineage1
1329,Lineage1
1330,Lineage1
1331,Lineage1
1332,Lineage1
1333,Lineage1
1334,Lineage1
1335,Lineage1
1336,Lineage1
1337,Lineage1
1338,Lineage1
1339,Lineage1
1340,Lineage1
1341,Lineage1
1342,Lineage1
1343,Lineage1
1344,Lineage1
1345,Lineage1
1346,Lineage1
1347,Lineage1
1348,Lineage1
1349,Lineage1
1350,Lineage1
1351,Lineage1
1352,Lineage1
1353,Lineage1
1354,Lineage1
1355,Lineage1
1356,Lineage1
1357,Lineage1
1358,Lineage1
1359,Lineage1
1360,Lineage1
1361,Lineage1
1362,Lineage1
1363,Lineage1
1364,Lineage1
1365,Lineage1
1366,Lineage1
1367,Lineage1
1368,Lineage1
1369,Lineage1
1370,Lineage1
1371,Lineage1
1372,Lineage1
1373,Lineage1
1374,Lineage1
1375,Lineage1
1376,Lineage1
1377,Lineage1
1378,Lineage1
1379,Lineage1
1380,Lineage1
1381,Lineage1
1382,Lineage1
1383,Lineage1
1384,Lineage1
1385,Lineage1
1386,Lineage1
1387,Lineage1
1388,Lineage1
1389,Lineage1
1390,Lineage1
1391,Lineage1
1392,Lineage1
1393,Lineage1
1394,Lineage1
1395,Lineage1
1396,Lineage1
1397,Lineage1
1398,Lineage1
1399,Lineage1
1400,Lineage1
1401,Lineage1
1402,Lineage1
1403,Lineage1
1404,Lineage1
1405,Lineage1
1406,Lineage1
1407,Lineage1
1408,Lineage1
1409,Lineage1
1410,Lineage1
1411,Lineage1
1412,Lineage1
1413,Lineage1
1414,Lineage1
1415,Lineage1
1416,Lineage1
1417,Lineage1
1418,Lineage1
1419,Lineage1
1420,Lineage1
1421,Lineage1
1422,Lineage1
1423,Lineage1
1424,Lineage1
1425,Lineage1
1426,Lineage1
1427,Lineage1
1428,Lineage1
1429,Lineage1
1430,Lineage1
1431,Lineage1
1432,Lineage1
1433,Lineage1
1434,Lineage1
1435,Lineage1
1436,Lineage1
1437,Lineage1
1438,Lineage1
1439,Lineage1
1440,Lineage1
1441,Lineage1
1442,Lineage1
1443,Lineage1
1444,Lineage1
1445,Lineage1
1446,Lineage1
1447,Lineage1
1448,Lineage1
1449,Lineage1
1450,Lineage1
1451,Lineage1
1452,Lineage1
1453,Lineage1
1454,Lineage1
1455,Lineage1
1456,Lineage1
1457,Lineage1
1458,Lineage1
1459,Lineage1
1460,Lineage1
1461,Lineage1
1462,Lineage1
1463,Lineage1
1464,Lineage1
1465,Lineage1
1466,Lineage1
1467,Lineage1
1468,Lineage1
1469,Lineage1
1470,Lineage1
1471,Lineage1
1472,Lineage1
1473,Lineage1
1474,Lineage1
1475,Lineage1
1476,Lineage1
1477,Lineage1
1478,Lineage1
1479,Lineage1
1480,Lineage1
1481,Lineage1
1482,Lineage1
1483,Lineage1
1484,Lineage1
1485,Lineage1
1486,Lineage1
1487,Lineage1
1488,Lineage1
1489,Lineage1
1490,Lineage1
1491,Lineage1
1492,Lineage1
1493,Lineage1
1494,Lineage1
1495,Lineage1
1496,Lineage1
1497,Lineage1
1498,Lineage1
1499,Lineage1
1500,Lineage1
1501,Lineage1
1502,Lineage1
1503,Lineage1
1504,Lineage1
1505,Lineage2
1506,Lineage2
1507,Lineage2
1508,Lineage2
1509,Lineage2
1510,Lineage2
1511,Lineage2
1512,Lineage2
1513,Lineage2
1514,Lineage2
1515,Lineage2
1516,Lineage2
1517,Lineage2
1518,Lineage2
1519,Lineage2
1520,Lineage2
1521,Lineage2
1522,Lineage2
1523,Lineage2
1524,Lineage2
1525,Lineage2
1526,Lineage2
1527,Lineage2
1528,Lineage2
1529,Lineage2
1530,Lineage2
1531,Lineage2
1532,Lineage2
1533,Lineage2
1534,Lineage2
1535,Lineage2
1536,Lineage2
1537,Lineage2
1538,Lineage2
1539,Lineage2
1540,Lineage2
1541,Lineage2
1542,Lineage2
1543,Lineage2
1544,Lineage2
1545,Lineage2
1546,Lineage2
1547,Lineage2
1548,Lineage2
1549,Lineage2
1550,Lineage2
1551,Lineage2
1552,Lineage2
1553,Lineage2
1554,Lineage2
1555,Lineage2
1556,Lineage2
1557,Lineage2
1558,Lineage2
1559,Lineage2
1560,Lineage2
1561,Lineage2
1562,Lineage2
1563,Lineage2
1564,Lineage2
1565,Lineage2
1566,Lineage2
1567,Lineage2
1568,Lineage2
1569,Lineage2
1570,Lineage2
1571,Lineage2
1572,Lineage2
1573,Lineage2
1574,Lineage2
1575,Lineage2
1576,Lineage2
1577,Lineage2
1578,Lineage2
1579,Lineage2
1580,Lineage2
1581,Lineage2
1582,Lineage2
1583,Lineage2
1584,Lineage2
1585,Lineage2
1586,Lineage2
1587,Lineage2
1588,Lineage2
1589,Lineage2
1590,Lineage2
1591,Lineage2
1592,Lineage2
1593,Lineage2
1594,Lineage2
1595,Lineage2
1596,Lineage2
1597,Lineage2
1598,Lineage2
1599,Lineage2
1600,Lineage2
1601,Lineage2
1602,Lineage2
1603,Lineage2
1604,Lineage2
1605,Lineage2
1606,Lineage2
1607,Lineage2
1608,Lineage2
1609,Lineage2
1610,Lineage2
1611,Lineage2
1612,Lineage2
1613,Lineage2
1614,Lineage2
1615,Lineage2
1616,Lineage2
1617,Lineage2
1618,Lineage2
1619,Lineage2
1620,Lineage2
1621,Lineage2
1622,Lineage2
1623,Lineage2
1624,Lineage2
1625,Lineage2
1626,Lineage2
1627,Lineage2
1628,Lineage2
1629,Lineage2
1630,Lineage2
1631,Lineage2
1632,Lineage2
1633,Lineage2
1634,Lineage2
1635,Lineage2
1636,Lineage2
1637,Lineage2
1638,Lineage2
1639,Lineage2
1640,Lineage2
1641,Lineage2
1642,Lineage2
1643,Lineage2
1644,Lineage2
1645,Lineage2
1646,Lineage2
1647,Lineage2
1648,Lineage2
1649,Lineage2
1650,Lineage2
1651,Lineage2
1652,Lineage2
1653,Lineage2
1654,Lineage2
1655,Lineage2
1656,Lineage2
1657,Lineage2
1658,Lineage2
1659,Lineage2
1660,Lineage2
1661,Lineage2
1662,Lineage2
1663,Lineage2
1664,Lineage2
1665,Lineage2
